video_path,action,species,parent_class
video\animalkingdom\XTQLFRAC.mp4,Walking,White Nosed Coati,mammal
video\animalkingdom\XUTEXXGD.mp4,Keeping still,Kangaroo,mammal
video\animalkingdom\XVIHQBQT.mp4,Jumping,Raffles Banded Langur,mammal
video\animalkingdom\XWEVERAC.mp4,Walking,Tamandua,mammal
video\animalkingdom\XXHVQBQT.mp4,Jumping,Raffles Banded Langur,mammal
video\animalkingdom\XYXUJIMN.mp4,Walking,Marbled Cat,mammal
video\animalkingdom\YBSWUGCS.mp4,Running,Elephant,mammal
video\animalkingdom\YCSCMFGA.mp4,Walking,Caribou,mammal
video\animalkingdom\YDLJBIMN.mp4,Walking,Asian Tapir,mammal
video\animalkingdom\YDMHPUDX.mp4,Keeping still,Zebra,mammal
video\animalkingdom\YDYNZXGD.mp4,Walking,Horse,mammal
video\animalkingdom\YEXJPWBC.mp4,Running,Mongoose,mammal
video\animalkingdom\YEYILXGD.mp4,Walking,Dog,mammal
video\animalkingdom\YFFMSFGA.mp4,Running,Caribou,mammal
video\animalkingdom\YFQALQCN.mp4,Walking,Ibex,mammal
video\animalkingdom\YGINATHG.mp4,Attending,Campbells Monkey,mammal
video\animalkingdom\YHLTVFFP.mp4,Sensing,Maroon Macaque,mammal
video\animalkingdom\YHTQTQCN.mp4,Walking,Ibex,mammal
video\animalkingdom\YIWNGXGD.mp4,Running,Horse,mammal
video\animalkingdom\YJQYTRAC.mp4,Attending,Agouti,mammal
video\animalkingdom\YJZATXGD.mp4,Walking,Echina,mammal
video\animalkingdom\YKCGNBQT.mp4,Jumping,Raffles Banded Langur,mammal
video\animalkingdom\YKEBWZON.mp4,Eating,Elephant,mammal
video\animalkingdom\YLITPBQT.mp4,Eating,Plantain Squirrel,mammal
video\animalkingdom\YLOXBXGD.mp4,Running,Horse,mammal
video\animalkingdom\YLZBNFGA.mp4,Running,Wild Dog,mammal
video\animalkingdom\YMBPTRAC.mp4,Keeping still,Agouti,mammal
video\animalkingdom\YMCRZUPH.mp4,Eating,Squirrel,mammal
video\animalkingdom\YNKRCRAC.mp4,Walking,Racoon,mammal
video\animalkingdom\YNOZOQCN.mp4,Sensing,Ibex,mammal
video\animalkingdom\YNRFIXGD.mp4,Running,Horse,mammal
video\animalkingdom\YOHBCTEK.mp4,Walking,White Rhinoceros,mammal
video\animalkingdom\YOQBGVYU.mp4,Walking,Leopard,mammal
video\animalkingdom\YQMGIVYU.mp4,Sensing,Leopard,mammal
video\animalkingdom\YRLCQRAC.mp4,Walking,Opossum,mammal
video\animalkingdom\YRPRBRAC.mp4,Running,White Nosed Coati,mammal
video\animalkingdom\YRWRWNPL.mp4,Jumping,Squirrel,mammal
video\animalkingdom\YSWYIBME.mp4,Eating,Horse,mammal
video\animalkingdom\YSXPPBQT.mp4,Keeping still,Greater Mouse Deer,mammal
video\animalkingdom\YTDEHWBC.mp4,Keeping still,Mongoose,mammal
video\animalkingdom\YXJGIUDX.mp4,Walking,Elephant,mammal
video\animalkingdom\YYNJITEK.mp4,Sensing,Red-Ruffed Lemur,mammal
video\animalkingdom\ZACRFDPO.mp4,Sensing,Leopard,mammal
video\animalkingdom\ZEJKKDSN.mp4,Sensing,Jaculus Jaculus,mammal
video\animalkingdom\ZFQVBXGD.mp4,Eating,Kangaroo,mammal
video\animalkingdom\ZGKKBTCN.mp4,Walking,Horse Young,mammal
video\animalkingdom\ZGLTOTHG.mp4,Attending,Campbells Monkey,mammal
video\animalkingdom\ZGNADXGD.mp4,Running,Dog,mammal
video\animalkingdom\ZGQWJRAC.mp4,Walking,Racoon,mammal
video\animalkingdom\ZGSQSBME.mp4,Walking,Horse,mammal
video\animalkingdom\ZHXSIKTR.mp4,Keeping still,Mouse,mammal
video\animalkingdom\ZJZMUTHG.mp4,Walking,Red River Hog,mammal
video\animalkingdom\ZKCGGXGD.mp4,Jumping,Kangaroo,mammal
video\animalkingdom\ZKDDYCEI.mp4,Walking,Chimpanzee,mammal
video\animalkingdom\ZKEUJGCS.mp4,Running,Lion,mammal
video\animalkingdom\ZKGPKTEK.mp4,Sensing,Meerkat,mammal
video\animalkingdom\ZKKIJBQT.mp4,Eating,Greater Mouse Deer,mammal
video\animalkingdom\ZLBHWDPR.mp4,Walking,Capuchin Monkey,mammal
video\animalkingdom\ZLNBTVYU.mp4,Walking,Leopard,mammal
video\animalkingdom\ZLZGGXGD.mp4,Attending,Horse,mammal
video\animalkingdom\ZMMKTXGD.mp4,Sensing,Horse,mammal
video\animalkingdom\ZNIVVAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\ZNNXYEZZ.mp4,Attending,Sambar Deer,mammal
video\animalkingdom\ZNRVZHGA.mp4,Attending,Meerkat,mammal
video\animalkingdom\ZOEKYFYY.mp4,Attending,Otter,mammal
video\animalkingdom\ZOSSITCN.mp4,Walking,Horse Young,mammal
video\animalkingdom\ZOXWLEBY.mp4,Sensing,Fox,mammal
video\animalkingdom\ZPWXTBQT.mp4,Attending,Greater Mouse Deer,mammal
video\animalkingdom\ZQGZGIVA.mp4,Attending,Sea Otter,mammal
video\animalkingdom\ZSIDUGCS.mp4,Attending,Leopard,mammal
video\animalkingdom\ZSNECFJG.mp4,Eating,Malayan Tapir,mammal
video\animalkingdom\ZSXHCTEK.mp4,Eating,White-Faced Saki Monkey,mammal
video\animalkingdom\ZTUGLXGD.mp4,Jumping,Mountain Pygmy Possum,mammal
video\animalkingdom\ZUKMHRAC.mp4,Jumping,Capuchin Monkey,mammal
video\animalkingdom\ZURDMKEW.mp4,Jumping,Stoat,mammal
video\animalkingdom\ZXAKMMYV.mp4,Attending,Gorilla,mammal
video\animalkingdom\ZYCHRRAC.mp4,Walking,Racoon,mammal
video\animalkingdom\ZYEXPGCS.mp4,Walking,Elephant,mammal
video\animalkingdom\ZYLJEAEY.mp4,Attending,Monkey,mammal
video\animalkingdom\ZZMKWNPL.mp4,Keeping still,Chimpanzee,mammal
video\animalkingdom\ACURLDSN.mp4,Sensing,Cheetah,mammal
video\animalkingdom\AEMZBKEW.mp4,Walking,Goat,mammal
video\animalkingdom\AHPRXAMC.mp4,Walking,Lion,mammal
video\animalkingdom\AKRYLKEW.mp4,Running,Goat,mammal
video\animalkingdom\AKVEINPL.mp4,Attending,Squirrel,mammal
video\animalkingdom\ASYDRFGA.mp4,Attending,Caribou,mammal
video\animalkingdom\AXSLLFGA.mp4,Walking,Zebra,mammal
video\animalkingdom\BAEOZNPO.mp4,Walking,Lion,mammal
video\animalkingdom\BBECHBQT.mp4,Running,Plantain Squirrel,mammal
video\animalkingdom\BFBBMEBY.mp4,Sensing,Fox,mammal
video\animalkingdom\BFGQKGCS.mp4,Walking,Elephant,mammal
video\animalkingdom\BHAACICI.mp4,Keeping still,Cheetah,mammal
video\animalkingdom\BSIVMFKM.mp4,Walking,Meerkat,mammal
video\animalkingdom\BUXMRCEI.mp4,Running,Chimpanzee,mammal
video\animalkingdom\BVXNBKEW.mp4,Running,Pika,mammal
video\animalkingdom\BVYMFKEW.mp4,Running,Pika,mammal
video\animalkingdom\BWSZOIMN.mp4,Running,Short-Clawed Otter,mammal
video\animalkingdom\BXDRVEBY.mp4,Sensing,Fox,mammal
video\animalkingdom\BYFDLEZZ.mp4,Walking,Civet Cat,mammal
video\animalkingdom\CAOOPFGA.mp4,Running,Wildebeest,mammal
video\animalkingdom\CBSKBFYY.mp4,Eating,Squirrel,mammal
video\animalkingdom\CCFBBEZZ.mp4,Walking,Bengal Tiger,mammal
video\animalkingdom\CCPMEKEW.mp4,Walking,Giraffe,mammal
video\animalkingdom\CCQNQKEW.mp4,Jumping,Stoat,mammal
video\animalkingdom\CDUOEEBY.mp4,Jumping,Fox,mammal
video\animalkingdom\CEGXIFKM.mp4,Walking,Meerkat,mammal
video\animalkingdom\CFUGEAMC.mp4,Walking,Lion,mammal
video\animalkingdom\CMEXXNPO.mp4,Keeping still,Hyena,mammal
video\animalkingdom\COPQBBQT.mp4,Eating,Otter,mammal
video\animalkingdom\CTHPVFGA.mp4,Running,Wildebeest,mammal
video\animalkingdom\CWDUPFGA.mp4,Running,Caribou,mammal
video\animalkingdom\CYWSCKEW.mp4,Attending,Stoat,mammal
video\animalkingdom\CZGHEEZZ.mp4,Keeping still,Spotted Deer,mammal
video\animalkingdom\DBMJTZQJ.mp4,Eating,Otter,mammal
video\animalkingdom\DDKMIEZZ.mp4,Walking,Sambar Deer,mammal
video\animalkingdom\DDODPFGA.mp4,Sensing,Monkey,mammal
video\animalkingdom\DHACIKEW.mp4,Sensing,Stoat,mammal
video\animalkingdom\DJLQKNPL.mp4,Jumping,Squirrel,mammal
video\animalkingdom\DOUAHKEW.mp4,Walking,Giraffe,mammal
video\animalkingdom\DUMCHKEW.mp4,Walking,Goat,mammal
video\animalkingdom\DUNTUKEW.mp4,Eating,Pika,mammal
video\animalkingdom\DXNQUKEW.mp4,Running,Pika,mammal
video\animalkingdom\DZMSKXDO.mp4,Walking,Lion,mammal
video\animalkingdom\EBOJNFGA.mp4,Running,Wild Dog,mammal
video\animalkingdom\EDNIWFYY.mp4,Sensing,Otter,mammal
video\animalkingdom\EGJBKAMC.mp4,Sensing,Lion,mammal
video\animalkingdom\EPSKNAMC.mp4,Sensing,Lion Young,mammal
video\animalkingdom\ETTESEBY.mp4,Jumping,Fox,mammal
video\animalkingdom\EVQRFFGA.mp4,Walking,Wild Dog,mammal
video\animalkingdom\EVUWKEBY.mp4,Walking,Fox,mammal
video\animalkingdom\EWGAWZQJ.mp4,Running,Otter,mammal
video\animalkingdom\EYUYUNPO.mp4,Walking,Lion,mammal
video\animalkingdom\FCMXJDSN.mp4,Running,Buffalo,mammal
video\animalkingdom\FETWZXDO.mp4,Eating,Rhinoceros,mammal
video\animalkingdom\FFYKNAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\FGLLYIMN.mp4,Walking,Mitred Leaf Monkey,mammal
video\animalkingdom\FIFMGDSN.mp4,Walking,Cheetah,mammal
video\animalkingdom\FJFUPNBD.mp4,Sensing,Pig-Tailed Macaque,mammal
video\animalkingdom\FJLSEEBY.mp4,Attending,Fox,mammal
video\animalkingdom\FOQZQZON.mp4,Attending,Deer,mammal
video\animalkingdom\FQVKNDSN.mp4,Running,Cheetah,mammal
video\animalkingdom\FRDHDBQT.mp4,Eating,Otter,mammal
video\animalkingdom\FSCZHDSN.mp4,Running,Snow Leopard,mammal
video\animalkingdom\FTGNWAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\FUXKHZQJ.mp4,Walking,Otter,mammal
video\animalkingdom\FVTDENPL.mp4,Sensing,Squirrel,mammal
video\animalkingdom\FYSOWKEW.mp4,Sensing,Pika,mammal
video\animalkingdom\GAUMQAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\GDATEKEW.mp4,Jumping,Stoat,mammal
video\animalkingdom\GGCFQAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\GLGKREBY.mp4,Walking,Fox,mammal
video\animalkingdom\GNBTWWZF.mp4,Jumping,Bighorn Sheep,mammal
video\animalkingdom\GVVCNKEW.mp4,Running,Pika,mammal
video\animalkingdom\GZDAWFKM.mp4,Keeping still,Meerkat,mammal
video\animalkingdom\HALGEFKM.mp4,Sensing,Meerkat,mammal
video\animalkingdom\HANCMEBY.mp4,Keeping still,Fox,mammal
video\animalkingdom\HERLMFYY.mp4,Keeping still,Otter,mammal
video\animalkingdom\HFGASFGA.mp4,Walking,Elephant,mammal
video\animalkingdom\HJVGHKEW.mp4,Jumping,Pika,mammal
video\animalkingdom\HLTTPEZZ.mp4,Attending,Sambar Deer,mammal
video\animalkingdom\HNOQRDSN.mp4,Jumping,Jaculus Jaculus,mammal
video\animalkingdom\HPPJAFGA.mp4,Walking,Caribou,mammal
video\animalkingdom\HQIISNPL.mp4,Walking,Squirrel,mammal
video\animalkingdom\HQPWKNPO.mp4,Walking,Lion,mammal
video\animalkingdom\HXPIEAMC.mp4,Sensing,Lion Young,mammal
video\animalkingdom\HXQQKFGA.mp4,Running,Wildebeest,mammal
video\animalkingdom\HYHSYDSN.mp4,Keeping still,Jaculus Jaculus,mammal
video\animalkingdom\HZKXONBD.mp4,Walking,Malayan Tapir,mammal
video\animalkingdom\HZWJVEZZ.mp4,Walking,Bengal Tiger,mammal
video\animalkingdom\IBPTKFKM.mp4,Attending,Meerkat,mammal
video\animalkingdom\IDLLPNBD.mp4,Walking,Stump-Tailed Macaque,mammal
video\animalkingdom\IEATCDSN.mp4,Walking,Cheetah,mammal
video\animalkingdom\IGSCIKEW.mp4,Keeping still,Pika,mammal
video\animalkingdom\IGSJKDPO.mp4,Keeping still,Leopard,mammal
video\animalkingdom\IIAZJFGA.mp4,Walking,Wildebeest,mammal
video\animalkingdom\ILBGLNPL.mp4,Sensing,Squirrel,mammal
video\animalkingdom\ISBVMNPL.mp4,Attending,Squirrel,mammal
video\animalkingdom\IXHKTAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\JAMZRAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\JBVMVFYY.mp4,Walking,Otter,mammal
video\animalkingdom\JCISVZON.mp4,Attending,Elephant,mammal
video\animalkingdom\JDOJLKEW.mp4,Eating,Giraffe,mammal
video\animalkingdom\JEKMKICI.mp4,Keeping still,Cheetah,mammal
video\animalkingdom\JEVMUXDO.mp4,Running,Zebra,mammal
video\animalkingdom\JLYEQDSN.mp4,Running,Snow Leopard,mammal
video\animalkingdom\JNTIADSN.mp4,Sensing,Snow Leopard,mammal
video\animalkingdom\JWCALFGA.mp4,Running,Caribou,mammal
video\animalkingdom\JWSQNAMC.mp4,Sensing,Lion Young,mammal
video\animalkingdom\JYRPBFGA.mp4,Walking,Wildebeest,mammal
video\animalkingdom\KCSEVGCS.mp4,Walking,Leopard,mammal
video\animalkingdom\KDFVQDSN.mp4,Jumping,Jaculus Jaculus,mammal
video\animalkingdom\KGYMGAMC.mp4,Sensing,Lion,mammal
video\animalkingdom\KLBVVDSN.mp4,Attending,Buffalo,mammal
video\animalkingdom\KMUGKXDO.mp4,Walking,Porcupine,mammal
video\animalkingdom\KNCDHEUV.mp4,Walking,Antelope,mammal
video\animalkingdom\KPYNGXDO.mp4,Walking,Buffalo,mammal
video\animalkingdom\KTOPSNPL.mp4,Walking,Chimpanzee,mammal
video\animalkingdom\KURRZFGA.mp4,Running,Wild Dog,mammal
video\animalkingdom\KVBIUKEW.mp4,Running,Giraffe,mammal
video\animalkingdom\KXQMWNPL.mp4,Jumping,Squirrel,mammal
video\animalkingdom\LCYINAMC.mp4,Walking,Rhinoceros,mammal
video\animalkingdom\LQKLZEBY.mp4,Sensing,Fox,mammal
video\animalkingdom\LVKUHAMC.mp4,Sensing,Lion Young,mammal
video\animalkingdom\LYHBZUXS.mp4,Eating,Zebra,mammal
video\animalkingdom\MAPGRXGD.mp4,Walking,Horse,mammal
video\animalkingdom\MCCZCDSN.mp4,Walking,Cheetah,mammal
video\animalkingdom\MCRXGBQT.mp4,Sensing,Otter,mammal
video\animalkingdom\MLBDOMYV.mp4,Eating,Mountain Gorilla,mammal
video\animalkingdom\MRPVZAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\MTVJCEBY.mp4,Sensing,Fox,mammal
video\animalkingdom\MYZLDDSN.mp4,Sensing,Jaculus Jaculus,mammal
video\animalkingdom\MZGAIFGA.mp4,Walking,Tiger,mammal
video\animalkingdom\NBZGXNPO.mp4,Running,Lion,mammal
video\animalkingdom\NPTUJKEW.mp4,Keeping still,Pika,mammal
video\animalkingdom\NRUTENPO.mp4,Attending,Lion,mammal
video\animalkingdom\NSBJDBME.mp4,Eating,Horse,mammal
video\animalkingdom\NYXAOAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\NZEATEZZ.mp4,Attending,Spotted Deer,mammal
video\animalkingdom\ODSCOKEW.mp4,Keeping still,Cheetah,mammal
video\animalkingdom\OEVJMKEW.mp4,Jumping,Rabbit,mammal
video\animalkingdom\OIOASICI.mp4,Keeping still,Cheetah,mammal
video\animalkingdom\OOVVNDSN.mp4,Running,Snow Leopard,mammal
video\animalkingdom\OQFUJDSN.mp4,Keeping still,Desert Fox,mammal
video\animalkingdom\OVZNZAMC.mp4,Walking,Lion,mammal
video\animalkingdom\PAAMUKEW.mp4,Running,Stoat,mammal
video\animalkingdom\PAQDBFKM.mp4,Attending,Meerkat,mammal
video\animalkingdom\PJVKHKEW.mp4,Attending,Giraffe,mammal
video\animalkingdom\PLRNOKEW.mp4,Jumping,Stoat,mammal
video\animalkingdom\PQFYUDSN.mp4,Walking,Markhor Goat,mammal
video\animalkingdom\PREPEKEW.mp4,Jumping,Pika,mammal
video\animalkingdom\PVVFIPIK.mp4,Sensing,Polar Bear,mammal
video\animalkingdom\QBGNXAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\QBWWRNBD.mp4,Walking,Elephant,mammal
video\animalkingdom\QDADRDSN.mp4,Walking,Snow Leopard,mammal
video\animalkingdom\QFXEKDSN.mp4,Walking,Cheetah,mammal
video\animalkingdom\QHORLKEW.mp4,Walking,Giraffe,mammal
video\animalkingdom\QPHNRAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\QUBATNPL.mp4,Attending,Squirrel,mammal
video\animalkingdom\QWWGKGCS.mp4,Running,Elephant,mammal
video\animalkingdom\RAUURFGA.mp4,Running,Wild Dog,mammal
video\animalkingdom\RHTRXAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\RLZIZGCS.mp4,Walking,Elephant,mammal
video\animalkingdom\RNHWUNPO.mp4,Running,Hyena,mammal
video\animalkingdom\ROMNANPL.mp4,Sensing,Grey Langur,mammal
video\animalkingdom\RPURKXDO.mp4,Sensing,Lion,mammal
video\animalkingdom\RRKSZBQT.mp4,Eating,Otter,mammal
video\animalkingdom\RSPGWKEW.mp4,Jumping,Pika,mammal
video\animalkingdom\RUXMMNBD.mp4,Sensing,Stump-Tailed Macaque,mammal
video\animalkingdom\RYZABEBY.mp4,Eating,Fox,mammal
video\animalkingdom\RZBWVNBD.mp4,Walking,Malayan Porcupine,mammal
video\animalkingdom\RZOXUEUV.mp4,Keeping still,Giraffe,mammal
video\animalkingdom\SCVQGAMC.mp4,Keeping still,Lion,mammal
video\animalkingdom\SFYPQEZZ.mp4,Keeping still,Spotted Deer,mammal
video\animalkingdom\SGEXGZON.mp4,Eating,Deer,mammal
video\animalkingdom\SGYRTKEW.mp4,Walking,Antelope,mammal
video\animalkingdom\SHMFEGCS.mp4,Running,Elephant,mammal
video\animalkingdom\SKOYTKEW.mp4,Keeping still,Rabbit,mammal
video\animalkingdom\SLVSUGCS.mp4,Sensing,Leopard,mammal
video\animalkingdom\SWKEJXDO.mp4,Keeping still,Buffalo,mammal
video\animalkingdom\SYPTOFGA.mp4,Running,Wildebeest,mammal
video\animalkingdom\TBABVDSN.mp4,Walking,Snow Leopard,mammal
video\animalkingdom\TCPFAICI.mp4,Keeping still,Cheetah,mammal
video\animalkingdom\TEJCGEBY.mp4,Jumping,Fox,mammal
video\animalkingdom\TKRRDXDO.mp4,Walking,Lion,mammal
video\animalkingdom\TNANEFGA.mp4,Walking,Wild Dog,mammal
video\animalkingdom\TXXOQFGA.mp4,Running,Wildebeest,mammal
video\animalkingdom\TZNNTFGA.mp4,Walking,Wildebeest,mammal
video\animalkingdom\UBOYQDSN.mp4,Jumping,Jaculus Jaculus,mammal
video\animalkingdom\UFSRBFGA.mp4,Running,Caribou,mammal
video\animalkingdom\UFUVMFKM.mp4,Running,Meerkat,mammal
video\animalkingdom\UJTTXAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\UKLUXAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\URQLVICI.mp4,Keeping still,Cheetah,mammal
video\animalkingdom\USRNZDSN.mp4,Walking,Desert Fox,mammal
video\animalkingdom\UVYRNEBY.mp4,Walking,Fox,mammal
video\animalkingdom\VDOTMAMC.mp4,Running,Lion Young,mammal
video\animalkingdom\VERIMAMC.mp4,Sensing,Lion,mammal
video\animalkingdom\VOQBHTEK.mp4,Jumping,Sri Lankan Leopard,mammal
video\animalkingdom\VORGYMYV.mp4,Sensing,Gorilla,mammal
video\animalkingdom\VPLOIDSN.mp4,Sensing,Snow Leopard,mammal
video\animalkingdom\VRMNJFGA.mp4,Running,Wildebeest,mammal
video\animalkingdom\WFESGFGA.mp4,Running,Caribou,mammal
video\animalkingdom\WGAVYDSN.mp4,Jumping,Jaculus Jaculus,mammal
video\animalkingdom\WGCEPFGA.mp4,Running,Wildebeest,mammal
video\animalkingdom\WKPGVEBY.mp4,Keeping still,Fox,mammal
video\animalkingdom\WMOQCKEW.mp4,Eating,Rabbit,mammal
video\animalkingdom\WNJGZFFP.mp4,Jumping,Squirrel,mammal
video\animalkingdom\WXAHYDSN.mp4,Jumping,Jaculus Jaculus,mammal
video\animalkingdom\WXJUJDPO.mp4,Sensing,Leopard,mammal
video\animalkingdom\WYIPVICI.mp4,Keeping still,Cheetah,mammal
video\animalkingdom\WZWGWNPL.mp4,Running,Squirrel,mammal
video\animalkingdom\XFRBAGCS.mp4,Walking,Giraffe,mammal
video\animalkingdom\XMMYSGCS.mp4,Keeping still,Lion,mammal
video\animalkingdom\XNJIRDSN.mp4,Walking,Markhor Goat,mammal
video\animalkingdom\XROLUCEI.mp4,Running,Chimpanzee,mammal
video\animalkingdom\XTRXIDSN.mp4,Running,Desert Fox,mammal
video\animalkingdom\XWBFDXGD.mp4,Running,Horse,mammal
video\animalkingdom\XWKCRXDO.mp4,Walking,Lion,mammal
video\animalkingdom\XXOXBEZZ.mp4,Keeping still,Sambar Deer,mammal
video\animalkingdom\XXQDLEBY.mp4,Keeping still,Fox,mammal
video\animalkingdom\YBWKDAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\YGMKLAMC.mp4,Walking,Lion Young,mammal
video\animalkingdom\YGYGTKEW.mp4,Attending,Pika,mammal
video\animalkingdom\YOBUDFYY.mp4,Attending,Otter,mammal
video\animalkingdom\YOBYCNPO.mp4,Attending,Lion,mammal
video\animalkingdom\YVYZGIMN.mp4,Sensing,Mitred Leaf Monkey,mammal
video\animalkingdom\ZADFCEZZ.mp4,Walking,Leopard,mammal
video\animalkingdom\ZDLCHFKM.mp4,Keeping still,Meerkat,mammal
video\animalkingdom\ZGPRSEBY.mp4,Jumping,Fox,mammal
video\animalkingdom\ZNIZUXDO.mp4,Walking,Hippopotamus,mammal
video\animalkingdom\ZPPZGJDE.mp4,Walking,Chimpanzee,mammal
video\animalkingdom\ZSGUXGCS.mp4,Walking,Elephant,mammal
